Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
6.6191,0.5318,-0.726,-0.5052,0.6,-0.4356,-0.3031,0.5582,0.1581,
6.6397,0.5167,-0.7373,-0.5299,0.6,-0.4424,-0.3179,0.5303,0.1631,
6.6575,0.5035,-0.7464,-0.283,0.6,-0.4478,-0.1698,0.4994,0.1671,
6.6776,0.4884,-0.7475,-0.0742,0.6,-0.4485,-0.0445,0.4693,0.1676,
6.6979,0.4733,-0.7494,-0.3293,0.6,-0.4497,-0.1976,0.4401,0.1685,
6.7179,0.4582,-0.7607,-0.3206,0.6,-0.4564,-0.1923,0.4119,0.1736,
6.7376,0.4431,-0.7622,-0.0381,0.6,-0.4573,-0.0228,0.3812,0.1743,
6.7599,0.4262,-0.7622,0.0381,0.6,-0.4573,0.0228,0.3548,0.1743,
6.7796,0.4111,-0.7607,0.4006,0.6,-0.4564,0.2403,0.3294,0.1736,
6.7996,0.396,-0.7462,0.6698,0.6,-0.4477,0.4019,0.308,0.1671,
6.8175,0.3828,-0.7352,1.1252,0.6,-0.4411,0.6751,0.2843,0.1622,
6.8381,0.3677,-0.7015,1.6581,0.6,-0.4209,0.9948,0.2644,0.1476,
6.8578,0.3545,-0.6684,1.2896,0.6,-0.401,0.7738,0.2452,0.134,
6.8776,0.3413,-0.6506,0.8702,0.6,-0.3904,0.5221,0.2267,0.127,
6.8984,0.3281,-0.6331,0.6264,0.6,-0.3799,0.3758,0.2089,0.1202,
6.9193,0.3149,-0.6245,0.7932,0.6,-0.3747,0.4759,0.1942,0.117,
6.9376,0.3036,-0.603,1.3791,0.6,-0.3618,0.8275,0.18,0.1091,
6.9568,0.2923,-0.5726,1.5675,0.6,-0.3436,0.9405,0.1664,0.0984,
6.9771,0.281,-0.5411,1.6968,0.6,-0.3247,1.0181,0.1533,0.0878,
6.9986,0.2697,-0.5015,2.0767,0.6,-0.3009,1.246,0.1428,0.0754,
7.0185,0.2602,-0.4555,2.2512,0.6,-0.2733,1.3507,0.1347,0.0622,
7.0358,0.2527,-0.4176,1.824,0.6,-0.2506,1.0944,0.1248,0.0523,
7.0592,0.2433,-0.3835,2.0299,0.6,-0.2301,1.2179,0.1191,0.0441,
7.0748,0.2376,-0.3429,1.9466,0.6,-0.2058,1.1679,0.1117,0.0353,
7.0982,0.2301,-0.3127,1.4982,0.6,-0.1876,0.8989,0.1063,0.0293,
7.1169,0.2244,-0.2808,2.5489,0.6,-0.1685,1.5293,0.1027,0.0237,
7.1317,0.2206,-0.2306,2.289,0.6,-0.1383,1.3734,0.0976,0.0159,
7.1591,0.215,-0.1981,2.2496,0.6,-0.1189,1.3498,0.0958,0.0118,
7.169,0.2131,-0.1653,2.6055,0.6,-0.0992,1.5633,0.0925,0.0082,
7.1964,0.2093,-0.1133,2.8563,0.6,-0.068,1.7138,0.0908,0.0039,
7.218,0.2074,-0.0309,2.475,0.6,-0.0185,1.485,0.0925,0.0003,
7.2905,0.2093,0.0514,1.4708,0.6,0.0308,0.8825,0.0942,0.0008,
7.3153,0.2112,0.0962,1.9459,0.6,0.0577,1.1675,0.0958,0.0028,
7.3317,0.2131,0.1304,1.6362,0.6,0.0783,0.9817,0.0993,0.0051,
7.3579,0.2169,0.1615,1.3868,0.6,0.0969,0.8321,0.1027,0.0078,
7.3787,0.2206,0.1945,1.621,0.6,0.1167,0.9726,0.1063,0.0113,
7.3967,0.2244,0.2243,1.3997,0.6,0.1346,0.8398,0.1099,0.0151,
7.4127,0.2282,0.2426,1.2821,0.6,0.1456,0.7692,0.1154,0.0177,
7.4353,0.2338,0.2747,1.6361,0.6,0.1648,0.9817,0.121,0.0226,
7.4542,0.2395,0.3097,1.5107,0.6,0.1858,0.9064,0.1287,0.0288,
7.4778,0.247,0.3373,1.3007,0.6,0.2024,0.7804,0.1367,0.0341,
7.4991,0.2546,0.3678,1.3978,0.6,0.2207,0.8387,0.1449,0.0406,
7.5189,0.2621,0.3948,1.3899,0.6,0.2369,0.834,0.1533,0.0468,
7.5374,0.2697,0.421,1.231,0.6,0.2526,0.7386,0.1642,0.0532,
7.5592,0.2791,0.4438,1.1103,0.6,0.2663,0.6662,0.1754,0.0591,
7.5798,0.2885,0.468,1.2455,0.6,0.2808,0.7473,0.187,0.0657,
7.5994,0.2979,0.4938,1.209,0.6,0.2963,0.7254,0.199,0.0732,
7.6181,0.3074,0.5144,0.8158,0.6,0.3086,0.4895,0.2139,0.0794,
7.6398,0.3187,0.5259,0.6944,0.6,0.3155,0.4166,0.2267,0.083,
7.6575,0.3281,0.5411,0.8782,0.6,0.3247,0.5269,0.2425,0.0879,
7.678,0.3394,0.5595,0.9061,0.6,0.3357,0.5436,0.2588,0.0939,
7.6979,0.3507,0.5777,0.9805,0.6,0.3466,0.5883,0.2757,0.1001,
7.7173,0.3621,0.598,0.7144,0.6,0.3588,0.4287,0.296,0.1073,
7.739,0.3753,0.6063,0.3062,0.6,0.3638,0.1837,0.314,0.1103,
7.7577,0.3866,0.6106,0.3486,0.6,0.3663,0.2092,0.3357,0.1118,
7.7791,0.3998,0.6206,0.3552,0.6,0.3723,0.2131,0.3548,0.1155,
7.7972,0.4111,0.625,0.1358,0.6,0.375,0.0815,0.3778,0.1172,
7.8183,0.4243,0.6256,-0.0829,0.6,0.3754,-0.0498,0.4015,0.1174,
7.8394,0.4375,0.6215,-0.2556,0.6,0.3729,-0.1534,0.4223,0.1159,
7.8577,0.4488,0.6157,-0.3492,0.6,0.3694,-0.2095,0.4473,0.1137,
7.8792,0.462,0.6075,-0.446,0.6,0.3645,-0.2676,0.4693,0.1107,
7.898,0.4733,0.5979,-0.579,0.6,0.3587,-0.3474,0.4918,0.1072,
7.917,0.4846,0.5856,-0.5224,0.6,0.3513,-0.3134,0.5186,0.1029,
7.9399,0.4978,0.5765,-0.3186,0.6,0.3459,-0.1912,0.5422,0.0997,
7.9595,0.5091,0.5718,-0.5701,0.6,0.3431,-0.3421,0.5663,0.0981,
7.9796,0.5205,0.5537,-0.9416,0.6,0.3322,-0.565,0.5867,0.092,
7.997,0.5299,0.5366,-0.8381,0.6,0.322,-0.5028,0.6117,0.0864,
8.0182,0.5412,0.5219,-0.882,0.6,0.3132,-0.5292,0.6329,0.0817,
8.0366,0.5506,0.5022,-0.9283,0.6,0.3013,-0.557,0.6589,0.0756,
8.0595,0.5619,0.4842,-1.013,0.6,0.2905,-0.6078,0.6808,0.0703,
8.0795,0.5714,0.4594,-1.4395,0.6,0.2756,-0.8637,0.6987,0.0633,
8.0964,0.5789,0.4317,-1.3307,0.6,0.259,-0.7984,0.7213,0.0559,
8.1188,0.5883,0.4088,-1.2153,0.6,0.2453,-0.7292,0.7396,0.0501,
8.1379,0.5959,0.3819,-1.2115,0.6,0.2291,-0.7269,0.7581,0.0437,
8.1584,0.6034,0.3611,-1.3229,0.6,0.2166,-0.7938,0.7722,0.0391,
8.1744,0.6091,0.335,-1.6043,0.6,0.201,-0.9626,0.7911,0.0337,
8.1983,0.6166,0.2973,-1.4907,0.6,0.1784,-0.8944,0.8055,0.0265,
8.2186,0.6223,0.2688,-1.4385,0.6,0.1613,-0.8631,0.8151,0.0217,
8.2334,0.6261,0.247,-1.3594,0.6,0.1482,-0.8156,0.8296,0.0183,
8.257,0.6317,0.2176,-1.5708,0.6,0.1306,-0.9425,0.8394,0.0142,
8.2762,0.6355,0.1812,-1.8635,0.6,0.1087,-1.1181,0.8492,0.0099,
8.2993,0.6393,0.1389,-1.5885,0.6,0.0833,-0.9531,0.8541,0.0058,
8.3152,0.6411,0.1175,-1.4198,0.6,0.0705,-0.8519,0.8591,0.0041,
8.3308,0.643,0.0942,-2.0819,0.6,0.0565,-1.2491,0.864,0.0027,
8.3593,0.6449,0.0181,-1.8504,0.6,0.0108,-1.1102,0.8591,0.0001,
8.4215,0.643,-0.046,-1.1156,0.6,-0.0276,-0.6694,0.8541,0.0006,
8.4524,0.6411,-0.0831,-1.6439,0.6,-0.0498,-0.9864,0.8492,0.0021,
8.4696,0.6393,-0.119,-1.3506,0.6,-0.0714,-0.8104,0.8394,0.0042,
8.4981,0.6355,-0.1365,-1.2151,0.6,-0.0819,-0.7291,0.8345,0.0056,
8.5117,0.6336,-0.1612,-1.848,0.6,-0.0967,-1.1088,0.8248,0.0078,
8.5325,0.6298,-0.2003,-1.4594,0.6,-0.1202,-0.8756,0.8103,0.012,
8.5582,0.6242,-0.227,-1.1219,0.6,-0.1362,-0.6732,0.8007,0.0155,
8.5743,0.6204,-0.2464,-1.2128,0.6,-0.1478,-0.7277,0.7864,0.0182,
8.5965,0.6147,-0.2735,-1.1699,0.6,-0.1641,-0.702,0.7722,0.0224,
8.6158,0.6091,-0.2951,-1.1464,0.6,-0.177,-0.6879,0.7581,0.0261,
8.6348,0.6034,-0.3174,-1.2587,0.6,-0.1904,-0.7552,0.7396,0.0302,
8.6572,0.5959,-0.3475,-1.1482,0.6,-0.2085,-0.6889,0.7213,0.0362,
8.6783,0.5883,-0.3676,-0.9613,0.6,-0.2206,-0.5768,0.7032,0.0405,
8.6983,0.5808,-0.387,-1.0861,0.6,-0.2322,-0.6516,0.6853,0.0449,
8.7171,0.5733,-0.4096,-0.9307,0.6,-0.2458,-0.5584,0.6632,0.0503,
8.7397,0.5638,-0.4245,-0.7496,0.6,-0.2547,-0.4498,0.6458,0.0541,
8.7572,0.5563,-0.4392,-0.8913,0.6,-0.2635,-0.5348,0.6244,0.0579,
8.7781,0.5469,-0.4589,-0.7496,0.6,-0.2753,-0.4498,0.6033,0.0632,
8.7984,0.5374,-0.4702,-0.4542,0.6,-0.2821,-0.2725,0.5826,0.0663,
8.8183,0.528,-0.4772,-0.4631,0.6,-0.2863,-0.2778,0.5622,0.0683,
8.8378,0.5186,-0.4884,-0.5216,0.6,-0.2931,-0.3129,0.5422,0.0716,
8.857,0.5091,-0.4974,-0.5375,0.6,-0.2984,-0.3225,0.5186,0.0742,
8.8796,0.4978,-0.5111,-0.4281,0.6,-0.3067,-0.2569,0.4994,0.0784,
8.8976,0.4884,-0.5156,-0.0282,0.6,-0.3094,-0.0169,0.4767,0.0798,
8.9198,0.4771,-0.5113,-0.1928,0.6,-0.3068,-0.1157,0.4582,0.0784,
8.9381,0.4677,-0.5219,-0.4943,0.6,-0.3132,-0.2966,0.4365,0.0817,
8.9596,0.4563,-0.5307,-0.1369,0.6,-0.3184,-0.0821,0.4188,0.0845,
8.9773,0.4469,-0.5283,0.1027,0.6,-0.317,0.0616,0.3981,0.0837,
8.9988,0.4356,-0.5268,0.0349,0.6,-0.3161,0.0209,0.3812,0.0833,
9.0166,0.4262,-0.5268,0.0302,0.6,-0.3161,0.0181,0.3613,0.0833,
9.0381,0.4149,-0.5255,0.1362,0.6,-0.3153,0.0817,0.342,0.0828,
9.0598,0.4035,-0.5209,0.3423,0.6,-0.3125,0.2054,0.3263,0.0814,
9.078,0.3941,-0.5123,0.4876,0.6,-0.3074,0.2926,0.311,0.0787,
9.0965,0.3847,-0.503,0.313,0.6,-0.3018,0.1878,0.2931,0.0759,
9.1192,0.3734,-0.5002,0.4902,0.6,-0.3001,0.2941,0.2786,0.0751,
9.1381,0.3639,-0.484,0.8617,0.6,-0.2904,0.517,0.2644,0.0703,
9.1583,0.3545,-0.4665,0.7317,0.6,-0.2799,0.439,0.2506,0.0653,
9.1784,0.3451,-0.4545,0.6624,0.6,-0.2727,0.3974,0.2371,0.062,
9.1997,0.3357,-0.439,0.7001,0.6,-0.2634,0.42,0.2267,0.0578,
9.2171,0.3281,-0.4273,0.7451,0.6,-0.2564,0.4471,0.2139,0.0548,
9.2396,0.3187,-0.4089,0.972,0.6,-0.2453,0.5832,0.2039,0.0502,
9.2586,0.3111,-0.3875,1.1657,0.6,-0.2325,0.6994,0.1942,0.045,
9.2786,0.3036,-0.3634,1.1982,0.6,-0.2181,0.7189,0.187,0.0396,
9.2948,0.2979,-0.3441,1.0867,0.6,-0.2065,0.652,0.1777,0.0355,
9.3171,0.2904,-0.3222,1.1937,0.6,-0.1933,0.7162,0.1709,0.0311,
9.3356,0.2847,-0.2962,1.355,0.6,-0.1777,0.813,0.1642,0.0263,
9.3553,0.2791,-0.2705,1.3122,0.6,-0.1623,0.7873,0.1576,0.022,
9.3775,0.2734,-0.2412,1.4252,0.6,-0.1447,0.8551,0.1533,0.0175,
9.3939,0.2697,-0.2161,1.4201,0.6,-0.1296,0.8521,0.1491,0.014,
9.4123,0.2659,-0.192,1.3325,0.6,-0.1152,0.7995,0.1449,0.0111,
9.4337,0.2621,-0.163,1.8924,0.6,-0.0978,1.1354,0.1428,0.008,
9.4465,0.2602,-0.1319,1.8317,0.6,-0.0791,1.099,0.1387,0.0052,
9.4786,0.2565,-0.0923,1.9398,0.6,-0.0554,1.1639,0.1367,0.0026,
9.506,0.2546,-0.0198,1.8081,0.6,-0.0119,1.0849,0.1387,0.0001,
9.5699,0.2565,0.0422,0.938,0.6,0.0253,0.5628,0.1408,0.0005,
9.6028,0.2583,0.072,1.19,0.6,0.0432,0.714,0.1428,0.0016,
9.6241,0.2602,0.1034,1.1953,0.6,0.0621,0.7172,0.147,0.0032,
9.6564,0.264,0.133,1.3488,0.6,0.0798,0.8093,0.1491,0.0053,
9.6692,0.2659,0.1558,1.2426,0.6,0.0935,0.7455,0.1533,0.0073,
9.6925,0.2697,0.1722,0.8715,0.6,0.1033,0.5229,0.1576,0.0089,
9.7129,0.2734,0.1934,1.1737,0.6,0.116,0.7042,0.162,0.0112,
9.7314,0.2772,0.2176,1.0391,0.6,0.1306,0.6235,0.1686,0.0142,
9.7562,0.2829,0.2367,0.8373,0.6,0.142,0.5024,0.1754,0.0168,
9.7792,0.2885,0.2575,1.195,0.6,0.1545,0.717,0.18,0.0199,
9.7932,0.2923,0.2783,1.0147,0.6,0.167,0.6088,0.1894,0.0232,
9.8195,0.2998,0.2926,0.7534,0.6,0.1756,0.4521,0.1966,0.0257,
9.8385,0.3055,0.3109,0.9816,0.6,0.1866,0.5889,0.2039,0.029,
9.8559,0.3111,0.3283,0.6938,0.6,0.197,0.4163,0.2139,0.0323,
9.8786,0.3187,0.3371,0.6029,0.6,0.2023,0.3618,0.2215,0.0341,
9.8951,0.3243,0.3506,0.8115,0.6,0.2104,0.4869,0.2319,0.0369,
9.9161,0.3319,0.3675,0.7482,0.6,0.2205,0.4489,0.2425,0.0405,
9.9362,0.3394,0.3814,0.7355,0.6,0.2289,0.4413,0.2533,0.0436,
9.9557,0.347,0.3966,0.6043,0.6,0.238,0.3626,0.2672,0.0472,
9.979,0.3564,0.4066,0.4414,0.6,0.244,0.2648,0.2786,0.0496,
9.9973,0.3639,0.4149,0.3621,0.6,0.2489,0.2173,0.2902,0.0516,
10.0154,0.3715,0.4198,0.2827,0.6,0.2519,0.1696,0.305,0.0529,
10.0378,0.3809,0.4264,0.4031,0.6,0.2558,0.2418,0.3202,0.0545,
10.0595,0.3903,0.4375,0.3749,0.6,0.2625,0.225,0.3326,0.0574,
10.0767,0.3979,0.4416,0.138,0.6,0.265,0.0828,0.3484,0.0585,
10.098,0.4073,0.4424,0.0848,0.6,0.2654,0.0509,0.3646,0.0587,
10.1192,0.4167,0.4452,0.0984,0.6,0.2671,0.059,0.3778,0.0595,
10.1362,0.4243,0.4463,-0.0127,0.6,0.2678,-0.0076,0.3947,0.0597,
10.1573,0.4337,0.4444,-0.1158,0.6,0.2667,-0.0695,0.4119,0.0593,
10.1785,0.4431,0.4414,-0.3887,0.6,0.2648,-0.2332,0.4259,0.0584,
10.1958,0.4507,0.4304,-0.5085,0.6,0.2582,-0.3051,0.4437,0.0556,
10.2181,0.4601,0.4219,-0.2934,0.6,0.2531,-0.176,0.4582,0.0534,
10.2361,0.4677,0.4182,-0.3605,0.6,0.2509,-0.2163,0.4767,0.0525,
10.2588,0.4771,0.4065,-0.4731,0.6,0.2439,-0.2839,0.4918,0.0496,
10.2776,0.4846,0.3984,-0.5034,0.6,0.2391,-0.302,0.507,0.0476,
10.2967,0.4922,0.3874,-0.6523,0.6,0.2324,-0.3914,0.5225,0.045,
10.3166,0.4997,0.3729,-0.7818,0.6,0.2237,-0.4691,0.5382,0.0417,
10.3372,0.5073,0.3557,-0.7782,0.6,0.2134,-0.4669,0.5542,0.038,
10.3591,0.5148,0.3399,-0.7453,0.6,0.2039,-0.4472,0.5663,0.0347,
10.376,0.5205,0.3269,-0.7791,0.6,0.1961,-0.4675,0.5826,0.0321,
10.3997,0.528,0.3082,-0.9287,0.6,0.1849,-0.5572,0.595,0.0285,
10.4187,0.5337,0.2879,-0.9554,0.6,0.1728,-0.5732,0.6075,0.0249,
10.439,0.5393,0.2708,-0.9876,0.6,0.1625,-0.5926,0.6159,0.022,
10.4533,0.5431,0.2546,-1.0251,0.6,0.1528,-0.6151,0.6287,0.0194,
10.4763,0.5487,0.2335,-1.0175,0.6,0.1401,-0.6105,0.6372,0.0164,
10.4933,0.5525,0.2145,-1.0507,0.6,0.1287,-0.6304,0.6458,0.0138,
10.5118,0.5563,0.1963,-1.0732,0.6,0.1178,-0.6439,0.6545,0.0116,
10.5321,0.5601,0.1727,-1.0898,0.6,0.1036,-0.6539,0.6632,0.0089,
10.5555,0.5638,0.1489,-1.0858,0.6,0.0893,-0.6515,0.6676,0.0067,
10.5691,0.5657,0.1332,-1.1839,0.6,0.0799,-0.7103,0.672,0.0053,
10.5841,0.5676,0.115,-1.1909,0.6,0.069,-0.7145,0.6764,0.004,
10.6025,0.5695,0.0935,-1.9014,0.6,0.0561,-1.1409,0.6808,0.0026,
10.6252,0.5714,0.0337,-1.6654,0.6,0.0202,-0.9993,0.6764,0.0003,
10.7415,0.5695,-0.0473,-1.1713,0.6,-0.0284,-0.7028,0.672,0.0007,
10.7658,0.5676,-0.0873,-1.4017,0.6,-0.0524,-0.841,0.6676,0.0023,
10.7855,0.5657,-0.1101,-0.8881,0.6,-0.0661,-0.5329,0.6589,0.0036,
10.8162,0.5619,-0.1291,-0.9774,0.6,-0.0774,-0.5864,0.6545,0.005,
10.8296,0.5601,-0.147,-1.1574,0.6,-0.0882,-0.6944,0.6458,0.0065,
10.8534,0.5563,-0.1703,-0.9704,0.6,-0.1022,-0.5823,0.6372,0.0087,
10.8744,0.5525,-0.1905,-0.902,0.6,-0.1143,-0.5412,0.6287,0.0109,
10.8934,0.5487,-0.2065,-0.7214,0.6,-0.1239,-0.4329,0.6159,0.0128,
10.9197,0.5431,-0.2223,-0.8156,0.6,-0.1334,-0.4894,0.6075,0.0148,
10.9361,0.5393,-0.2392,-0.8104,0.6,-0.1435,-0.4862,0.595,0.0172,
10.9588,0.5337,-0.2526,-0.7611,0.6,-0.1516,-0.4567,0.5867,0.0191,
10.9735,0.5299,-0.2663,-0.7569,0.6,-0.1598,-0.4541,0.5744,0.0213,
10.9943,0.5242,-0.2784,-0.6697,0.6,-0.1671,-0.4018,0.5622,0.0233,
11.0141,0.5186,-0.2934,-0.5608,0.6,-0.176,-0.3365,0.5462,0.0258,
11.0391,0.511,-0.3025,-0.6578,0.6,-0.1815,-0.3947,0.5343,0.0275,
11.0577,0.5054,-0.3202,-0.8687,0.6,-0.1921,-0.5212,0.5225,0.0308,
11.0745,0.4997,-0.3334,-0.3929,0.6,-0.2,-0.2357,0.507,0.0333,
11.0974,0.4922,-0.3334,-0.1094,0.6,-0.2,-0.0656,0.4918,0.0333,
11.1198,0.4846,-0.3383,-0.3232,0.6,-0.203,-0.1939,0.4805,0.0343,
11.1364,0.479,-0.3454,-0.4441,0.6,-0.2073,-0.2665,0.4656,0.0358,
11.1579,0.4714,-0.3553,-0.4136,0.6,-0.2132,-0.2481,0.4509,0.0379,
11.1789,0.4639,-0.363,-0.3217,0.6,-0.2178,-0.193,0.4365,0.0395,
11.1995,0.4563,-0.3687,-0.2568,0.6,-0.2212,-0.1541,0.4259,0.0408,
11.2147,0.4507,-0.3723,-0.1555,0.6,-0.2234,-0.0933,0.4119,0.0416,
11.2349,0.4431,-0.3738,-0.0198,0.6,-0.2243,-0.0119,0.3981,0.0419,
11.2551,0.4356,-0.3731,-0.0452,0.6,-0.2239,-0.0271,0.3845,0.0418,
11.2751,0.4281,-0.3756,-0.0402,0.6,-0.2254,-0.0241,0.3712,0.0423,
11.2953,0.4205,-0.3747,0.0223,0.6,-0.2248,0.0134,0.3581,0.0421,
11.3154,0.413,-0.3747,0.1114,0.6,-0.2248,0.0668,0.3452,0.0421,
11.3356,0.4054,-0.3702,0.2861,0.6,-0.2221,0.1717,0.3326,0.0411,
11.3562,0.3979,-0.363,0.3176,0.6,-0.2178,0.1906,0.3202,0.0395,
11.3772,0.3903,-0.357,0.3119,0.6,-0.2142,0.1871,0.308,0.0382,
11.3985,0.3828,-0.3498,0.4556,0.6,-0.2099,0.2734,0.299,0.0367,
11.4149,0.3771,-0.3404,0.3088,0.6,-0.2043,0.1853,0.2872,0.0348,
11.4374,0.3696,-0.3394,0.298,0.6,-0.2036,0.1788,0.2786,0.0346,
11.4539,0.3639,-0.3303,0.8031,0.6,-0.1982,0.4818,0.2672,0.0327,
11.4777,0.3564,-0.3052,0.8097,0.6,-0.1831,0.4858,0.2588,0.0279,
11.497,0.3507,-0.2943,0.5442,0.6,-0.1766,0.3265,0.2506,0.026,
11.5161,0.3451,-0.2843,0.6289,0.6,-0.1706,0.3774,0.2425,0.0242,
11.5368,0.3394,-0.2691,0.6841,0.6,-0.1615,0.4104,0.2345,0.0217,
11.5581,0.3338,-0.2556,0.9019,0.6,-0.1534,0.5411,0.2293,0.0196,
11.5734,0.33,-0.2377,0.9993,0.6,-0.1426,0.5996,0.2215,0.017,
11.5985,0.3243,-0.2169,0.8641,0.6,-0.1301,0.5184,0.2164,0.0141,
11.6164,0.3206,-0.2008,0.8651,0.6,-0.1205,0.5191,0.2114,0.0121,
11.6359,0.3168,-0.1846,0.7044,0.6,-0.1108,0.4226,0.2064,0.0102,
11.6577,0.313,-0.172,1.1327,0.6,-0.1032,0.6796,0.2039,0.0089,
11.6689,0.3111,-0.1531,1.4009,0.6,-0.0919,0.8406,0.199,0.007,
11.696,0.3074,-0.1229,1.0514,0.6,-0.0737,0.6309,0.1966,0.0045,
11.7134,0.3055,-0.1057,1.0211,0.6,-0.0634,0.6127,0.1942,0.0034,
11.732,0.3036,-0.0861,1.632,0.6,-0.0517,0.9792,0.1918,0.0022,
11.7591,0.3017,-0.0262,1.4019,0.6,-0.0157,0.8411,0.1942,0.0002,
11.8661,0.3036,0.0373,0.7848,0.6,0.0224,0.4709,0.1966,0.0004,
11.8995,0.3055,0.0699,0.8417,0.6,0.042,0.505,0.199,0.0015,
11.9224,0.3074,0.0861,0.6847,0.6,0.0517,0.4108,0.2015,0.0022,
11.9437,0.3093,0.1002,0.6943,0.6,0.0601,0.4166,0.2064,0.003,
11.977,0.313,0.1244,0.9177,0.6,0.0746,0.5506,0.2089,0.0046,
11.9908,0.3149,0.1397,0.6663,0.6,0.0838,0.3998,0.2139,0.0059,
12.0176,0.3187,0.1457,0.5017,0.6,0.0874,0.301,0.2164,0.0064,
12.0303,0.3206,0.1556,0.7216,0.6,0.0934,0.433,0.2215,0.0073,
12.0532,0.3243,0.1708,0.6921,0.6,0.1025,0.4152,0.2267,0.0088,
12.0743,0.3281,0.186,0.638,0.6,0.1116,0.3828,0.2319,0.0104,
12.0941,0.3319,0.197,0.5916,0.6,0.1182,0.355,0.2371,0.0116,
12.1129,0.3357,0.2088,0.5446,0.6,0.1253,0.3268,0.2452,0.0131,
12.1389,0.3413,0.2208,0.5165,0.6,0.1325,0.3099,0.2506,0.0146,
12.1557,0.3451,0.2304,0.3968,0.6,0.1382,0.2381,0.2561,0.0159,
12.1719,0.3489,0.234,0.4278,0.6,0.1404,0.2567,0.2644,0.0164,
12.1959,0.3545,0.2492,0.5702,0.6,0.1495,0.3421,0.2728,0.0186,
12.2174,0.3602,0.2601,0.1121,0.6,0.1561,0.0673,0.2786,0.0203,
12.2319,0.3639,0.256,0.1627,0.6,0.1536,0.0976,0.2872,0.0197,
12.2541,0.3696,0.2695,0.4748,0.6,0.1617,0.2849,0.296,0.0218,
12.2743,0.3753,0.2764,0.2046,0.6,0.1658,0.1228,0.305,0.0229,
12.295,0.3809,0.2778,0.1863,0.6,0.1667,0.1118,0.314,0.0231,
12.315,0.3866,0.2839,0.2257,0.6,0.1703,0.1354,0.3232,0.0242,
12.3348,0.3922,0.2868,0.0911,0.6,0.1721,0.0547,0.3326,0.0247,
12.3544,0.3979,0.2875,0.0661,0.6,0.1725,0.0396,0.342,0.0248,
12.3741,0.4035,0.2894,0.0773,0.6,0.1737,0.0464,0.3548,0.0251,
12.3999,0.4111,0.2909,0.0778,0.6,0.1745,0.0467,0.3646,0.0254,
12.4194,0.4167,0.2928,0.0775,0.6,0.1757,0.0465,0.3745,0.0257,
12.4385,0.4224,0.2939,-0.1514,0.6,0.1763,-0.0908,0.3845,0.0259,
12.4582,0.4281,0.2868,-0.198,0.6,0.1721,-0.1188,0.3947,0.0247,
12.4779,0.4337,0.2861,-0.1743,0.6,0.1716,-0.1046,0.4049,0.0246,
12.4977,0.4394,0.2799,-0.2439,0.6,0.1679,-0.1464,0.4153,0.0235,
12.5183,0.445,0.2763,-0.1613,0.6,0.1658,-0.0968,0.4259,0.0229,
12.5386,0.4507,0.2733,-0.5529,0.6,0.164,-0.3317,0.433,0.0224,
12.5529,0.4545,0.2596,-0.5808,0.6,0.1557,-0.3485,0.4437,0.0202,
12.575,0.4601,0.2551,-0.2505,0.6,0.153,-0.1503,0.4546,0.0195,
12.5972,0.4658,0.2485,-0.6292,0.6,0.1491,-0.3775,0.4619,0.0185,
12.6126,0.4695,0.2337,-0.5801,0.6,0.1402,-0.3481,0.473,0.0164,
12.6377,0.4752,0.2287,-0.4087,0.6,0.1372,-0.2452,0.4805,0.0157,
12.6542,0.479,0.2185,-0.661,0.6,0.1311,-0.3966,0.488,0.0143,
12.6721,0.4827,0.2059,-0.6577,0.6,0.1235,-0.3946,0.4994,0.0127,
12.6999,0.4884,0.1889,-0.9103,0.6,0.1133,-0.5462,0.5032,0.0107,
12.7109,0.4903,0.1756,-0.7618,0.6,0.1053,-0.4571,0.5109,0.0092,
12.7322,0.4941,0.1689,-0.1293,0.6,0.1014,-0.0776,0.5186,0.0086,
12.7554,0.4978,0.1702,-0.4291,0.6,0.1021,-0.2575,0.5225,0.0087,
12.7659,0.4997,0.1606,-1.1084,0.6,0.0964,-0.6651,0.5303,0.0077,
12.793,0.5035,0.1253,-0.8461,0.6,0.0752,-0.5076,0.5343,0.0047,
12.8102,0.5054,0.1186,-0.6081,0.6,0.0711,-0.3649,0.5382,0.0042,
12.8252,0.5073,0.1062,-0.88,0.6,0.0637,-0.528,0.5422,0.0034,
12.8462,0.5091,0.0866,-0.7939,0.6,0.052,-0.4763,0.5462,0.0023,
12.8679,0.511,0.0724,-1.1088,0.6,0.0434,-0.6653,0.5502,0.0016,
12.9011,0.5129,0.0205,-1.0149,0.6,0.0123,-0.6089,0.5462,0.0001,
13.0175,0.511,-0.0338,-0.6281,0.6,-0.0203,-0.3769,0.5422,0.0003,
13.0546,0.5091,-0.0631,-0.8532,0.6,-0.0379,-0.5119,0.5382,0.0012,
13.0786,0.5073,-0.0851,-0.615,0.6,-0.0511,-0.369,0.5303,0.0022,
13.1185,0.5035,-0.0976,-0.7698,0.6,-0.0586,-0.4619,0.5264,0.0029,
13.1375,0.5016,-0.1209,-1.2176,0.6,-0.0725,-0.7306,0.5225,0.0044,
13.1509,0.4997,-0.1371,-0.4006,0.6,-0.0823,-0.2404,0.5147,0.0056,
