Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
1.9798,0.2697,-1.1395,2.5394,0.6,-0.6837,1.5236,0.1307,0.3895,
1.9985,0.2489,-1.0789,3.0395,0.6,-0.6473,1.8237,0.1099,0.3492,
2.0183,0.2282,-1.0227,2.8519,0.6,-0.6136,1.7111,0.0908,0.3138,
2.0391,0.2074,-0.9631,2.7874,0.6,-0.5778,1.6724,0.0751,0.2782,
2.0594,0.1886,-0.9081,2.407,0.6,-0.5448,1.4442,0.0622,0.2474,
2.0785,0.1716,-0.8679,2.4404,0.6,-0.5207,1.4642,0.0505,0.226,
2.0986,0.1546,-0.8121,3.0401,0.6,-0.4872,1.8241,0.0412,0.1978,
2.118,0.1395,-0.748,3.1832,0.6,-0.4488,1.9099,0.0327,0.1679,
2.1389,0.1245,-0.684,3.2084,0.6,-0.4104,1.9251,0.0262,0.1403,
2.1592,0.1113,-0.6159,3.5243,0.6,-0.3696,2.1146,0.0211,0.1138,
2.1788,0.0999,-0.5435,4.0244,0.6,-0.3261,2.4146,0.0173,0.0886,
2.1974,0.0905,-0.4625,3.548,0.6,-0.2775,2.1288,0.0139,0.0642,
2.2198,0.0811,-0.4011,3.7363,0.6,-0.2407,2.2418,0.012,0.0483,
2.2347,0.0754,-0.3306,4.311,0.6,-0.1983,2.5866,0.0103,0.0328,
2.2548,0.0698,-0.2524,4.0048,0.6,-0.1514,2.4029,0.0092,0.0191,
2.2716,0.066,-0.1832,4.5282,0.6,-0.1099,2.7169,0.0082,0.0101,
2.2987,0.0622,-0.0494,3.9294,0.6,-0.0296,2.3577,0.0087,0.0007,
2.3446,0.0641,0.0847,2.8598,0.6,0.0508,1.7159,0.0097,0.0022,
2.3743,0.0679,0.1678,3.4181,0.6,0.1007,2.0509,0.0109,0.0084,
2.3926,0.0717,0.2417,3.1735,0.6,0.145,1.9041,0.0133,0.0175,
2.4198,0.0792,0.3045,3.1252,0.6,0.1827,1.8751,0.0152,0.0278,
2.4369,0.0849,0.3719,3.4882,0.6,0.2231,2.0929,0.0188,0.0415,
2.4598,0.0943,0.4414,2.9597,0.6,0.2649,1.7758,0.0227,0.0585,
2.4797,0.1037,0.4988,3.093,0.6,0.2993,1.8558,0.0271,0.0746,
2.4976,0.1131,0.5579,3.1897,0.6,0.3347,1.9138,0.0327,0.0934,
2.5169,0.1245,0.6173,2.7657,0.6,0.3704,1.6594,0.04,0.1143,
2.5374,0.1377,0.6676,2.4619,0.6,0.4005,1.4771,0.0493,0.1337,
2.5591,0.1527,0.7212,2.4713,0.6,0.4327,1.4828,0.0595,0.1561,
2.5792,0.1678,0.7709,2.5295,0.6,0.4625,1.5177,0.0707,0.1783,
2.5983,0.1829,0.8203,2.6007,0.6,0.4922,1.5604,0.0844,0.2019,
2.6183,0.1999,0.8726,2.2718,0.6,0.5236,1.3631,0.101,0.2284,
2.6393,0.2187,0.9131,2.1268,0.6,0.5479,1.2761,0.1191,0.2501,
2.6596,0.2376,0.9603,2.3222,0.6,0.5762,1.3933,0.1387,0.2766,
2.6787,0.2565,1.0046,1.9799,0.6,0.6028,1.1879,0.162,0.3028,
2.699,0.2772,1.0379,1.8687,0.6,0.6227,1.1212,0.187,0.3232,
2.7186,0.2979,1.079,1.8786,0.6,0.6474,1.1271,0.2164,0.3493,
2.7392,0.3206,1.1132,1.3923,0.6,0.6679,0.8354,0.2479,0.3717,
2.7593,0.3432,1.1358,1.1688,0.6,0.6815,0.7013,0.2814,0.387,
2.779,0.3658,1.1597,1.176,0.6,0.6958,0.7056,0.3202,0.4035,
2.7999,0.3903,1.1835,1.0246,0.6,0.7101,0.6148,0.3581,0.4202,
2.8189,0.413,1.2008,0.4602,0.6,0.7205,0.2761,0.4015,0.4326,
2.8392,0.4375,1.201,-0.2073,0.6,0.7206,-0.1244,0.4473,0.4327,
2.8597,0.462,1.1923,-0.1359,0.6,0.7154,-0.0815,0.4918,0.4265,
2.8787,0.4846,1.1952,0.1351,0.6,0.7171,0.0811,0.5422,0.4286,
2.8991,0.5091,1.1976,-0.082,0.6,0.7185,-0.0492,0.595,0.4303,
2.9197,0.5337,1.1918,-0.575,0.6,0.7151,-0.345,0.6458,0.4261,
2.9387,0.5563,1.1753,-1.0717,0.6,0.7052,-0.643,0.7032,0.4144,
2.9598,0.5808,1.1484,-1.1073,0.6,0.689,-0.6644,0.7581,0.3957,
2.9797,0.6034,1.1297,-1.1109,0.6,0.6778,-0.6666,0.8151,0.3829,
2.9999,0.6261,1.1038,-1.3845,0.6,0.6623,-0.8307,0.869,0.3655,
3.019,0.6468,1.0754,-1.2409,0.6,0.6452,-0.7445,0.9245,0.3469,
3.0384,0.6675,1.0561,-1.216,0.6,0.6337,-0.7296,0.9817,0.3346,
3.0583,0.6883,1.0275,-1.6454,0.6,0.6165,-0.9873,1.0405,0.3167,
3.0788,0.709,0.9895,-1.9986,0.6,0.5937,-1.1992,1.0953,0.2937,
3.0983,0.7279,0.9477,-2.0299,0.6,0.5686,-1.218,1.1513,0.2694,
3.1186,0.7467,0.9088,-1.9864,0.6,0.5453,-1.1919,1.2087,0.2478,
3.1398,0.7656,0.8652,-2.2727,0.6,0.5191,-1.3636,1.2556,0.2246,
3.1578,0.7807,0.8204,-2.2492,0.6,0.4922,-1.3495,1.3092,0.2019,
3.179,0.7977,0.7778,-2.163,0.6,0.4667,-1.2978,1.3578,0.1815,
3.1989,0.8127,0.7317,-2.5051,0.6,0.439,-1.503,1.4009,0.1606,
3.2175,0.8259,0.6816,-2.7057,0.6,0.4089,-1.6234,1.4447,0.1394,
3.2377,0.8391,0.6267,-2.718,0.6,0.376,-1.6308,1.4891,0.1178,
3.2597,0.8523,0.5669,-2.9462,0.6,0.3401,-1.7677,1.5211,0.0964,
3.2775,0.8618,0.5104,-3.1596,0.6,0.3062,-1.8958,1.5535,0.0781,
3.2968,0.8712,0.4497,-2.8291,0.6,0.2698,-1.6975,1.5861,0.0607,
3.3196,0.8806,0.3924,-3.2272,0.6,0.2354,-1.9363,1.6059,0.0462,
3.3349,0.8863,0.3321,-3.4784,0.6,0.1993,-2.087,1.6258,0.0331,
3.3541,0.8919,0.2742,-2.8479,0.6,0.1645,-1.7087,1.6457,0.0226,
3.3763,0.8976,0.2147,-3.1446,0.6,0.1288,-1.8868,1.6591,0.0138,
3.3983,0.9014,0.1353,-4.5417,0.6,0.0812,-2.725,1.6658,0.0055,
3.4177,0.9033,0.0291,-3.8996,0.6,0.0174,-2.3398,1.6591,0.0003,
3.4654,0.9014,-0.0818,-2.511,0.6,-0.0491,-1.5066,1.6457,0.002,
3.4961,0.8976,-0.1646,-3.0377,0.6,-0.0988,-1.8226,1.6324,0.0081,
3.5146,0.8938,-0.2271,-3.1447,0.6,-0.1363,-1.8868,1.6125,0.0155,
3.5371,0.8882,-0.2926,-3.0463,0.6,-0.1756,-1.8278,1.5861,0.0257,
3.5597,0.8806,-0.3645,-3.0462,0.6,-0.2187,-1.8277,1.56,0.0399,
3.5788,0.8731,-0.4201,-2.7341,0.6,-0.2521,-1.6404,1.5276,0.053,
3.5998,0.8637,-0.4738,-2.7128,0.6,-0.2843,-1.6277,1.4954,0.0673,
3.6188,0.8542,-0.5283,-2.7987,0.6,-0.317,-1.6792,1.4573,0.0837,
3.6391,0.8429,-0.5837,-2.7186,0.6,-0.3502,-1.6312,1.4196,0.1022,
3.6576,0.8316,-0.6338,-2.573,0.6,-0.3803,-1.5438,1.3762,0.1205,
3.6777,0.8184,-0.6828,-2.3292,0.6,-0.4097,-1.3975,1.3273,0.1399,
3.699,0.8033,-0.7301,-2.1775,0.6,-0.438,-1.3065,1.2793,0.1599,
3.7191,0.7882,-0.773,-2.0303,0.6,-0.4638,-1.2182,1.232,0.1793,
3.7381,0.7731,-0.8096,-2.0119,0.6,-0.4857,-1.2072,1.1799,0.1966,
3.7586,0.7562,-0.8526,-2.1395,0.6,-0.5116,-1.2837,1.1288,0.2181,
3.7779,0.7392,-0.8947,-1.8022,0.6,-0.5368,-1.0813,1.0732,0.2402,
3.7987,0.7203,-0.9243,-1.6765,0.6,-0.5546,-1.0059,1.0189,0.2563,
3.8187,0.7015,-0.9629,-1.8039,0.6,-0.5777,-1.0823,0.9607,0.2781,
3.8398,0.6807,-0.9983,-1.6372,0.6,-0.599,-0.9823,0.9092,0.299,
3.8584,0.6619,-1.028,-1.5572,0.6,-0.6168,-0.9343,0.8541,0.317,
3.8783,0.6411,-1.0582,-1.1474,0.6,-0.6349,-0.6885,0.7959,0.3359,
3.8994,0.6185,-1.0746,-1.0032,0.6,-0.6448,-0.6019,0.7442,0.3464,
3.9186,0.5978,-1.0982,-1.3239,0.6,-0.6589,-0.7944,0.6897,0.3618,
3.9389,0.5751,-1.127,-1.247,0.6,-0.6762,-0.7482,0.6372,0.381,
3.9588,0.5525,-1.1484,-0.7438,0.6,-0.689,-0.4463,0.5826,0.3957,
3.9799,0.528,-1.1571,0.2709,0.6,-0.6943,0.1625,0.5343,0.4017,
3.9995,0.5054,-1.1384,1.1924,0.6,-0.683,0.7154,0.488,0.3888,
4.0197,0.4827,-1.1095,0.8529,0.6,-0.6657,0.5117,0.4473,0.3693,
4.0386,0.462,-1.1043,-0.2812,0.6,-0.6626,-0.1687,0.4049,0.3658,
4.0589,0.4394,-1.1213,-0.4187,0.6,-0.6728,-0.2512,0.3646,0.3772,
4.079,0.4167,-1.1213,0.835,0.6,-0.6728,0.501,0.3263,0.3772,
4.0993,0.3941,-1.0874,2.1632,0.6,-0.6525,1.2979,0.2931,0.3547,
4.1188,0.3734,-1.0356,2.2651,0.6,-0.6214,1.3591,0.2616,0.3218,
4.1394,0.3526,-0.997,1.4317,0.6,-0.5982,0.859,0.2345,0.2982,
4.1585,0.3338,-0.9781,0.9574,0.6,-0.5869,0.5744,0.2064,0.287,
4.1799,0.313,-0.9583,1.0656,0.6,-0.575,0.6394,0.1824,0.2755,
4.1998,0.2942,-0.9343,1.3258,0.6,-0.5606,0.7955,0.162,0.2619,
4.2182,0.2772,-0.9077,1.8997,0.6,-0.5446,1.1398,0.1408,0.2472,
4.2394,0.2583,-0.8578,2.8555,0.6,-0.5147,1.7133,0.1248,0.2208,
4.2576,0.2433,-0.7967,2.9727,0.6,-0.478,1.7836,0.1081,0.1904,
4.2797,0.2263,-0.7395,2.442,0.6,-0.4437,1.4652,0.0958,0.164,
4.2983,0.2131,-0.6968,2.2748,0.6,-0.4181,1.3649,0.0844,0.1457,
4.3176,0.1999,-0.6533,2.2873,0.6,-0.392,1.3724,0.0736,0.128,
4.3388,0.1867,-0.6041,2.3547,0.6,-0.3624,1.4128,0.065,0.1095,
4.3581,0.1754,-0.558,2.2882,0.6,-0.3348,1.3729,0.0569,0.0934,
4.3794,0.1641,-0.5114,2.3841,0.6,-0.3068,1.4304,0.0505,0.0785,
4.3987,0.1546,-0.4616,2.8476,0.6,-0.277,1.7086,0.0457,0.0639,
4.4161,0.1471,-0.4074,2.9868,0.6,-0.2445,1.7921,0.0412,0.0498,
4.4359,0.1395,-0.3508,2.639,0.6,-0.2105,1.5834,0.0368,0.0369,
4.4595,0.132,-0.2937,3.0324,0.6,-0.1762,1.8195,0.0348,0.0259,
4.4736,0.1282,-0.2423,3.439,0.6,-0.1454,2.0634,0.0327,0.0176,
4.4908,0.1245,-0.1867,2.9809,0.6,-0.112,1.7885,0.0308,0.0105,
4.5148,0.1207,-0.1212,3.7186,0.6,-0.0727,2.2311,0.0298,0.0044,
4.5374,0.1188,-0.0148,3.5144,0.6,-0.0089,2.1087,0.0308,0.0001,
4.5723,0.1207,0.0662,1.9269,0.6,0.0397,1.1561,0.0318,0.0013,
4.5967,0.1226,0.1036,2.2868,0.6,0.0621,1.3721,0.0327,0.0032,
4.6114,0.1245,0.1483,2.681,0.6,0.089,1.6086,0.0348,0.0066,
4.6335,0.1282,0.1996,2.248,0.6,0.1197,1.3488,0.0379,0.0119,
4.6581,0.1339,0.2531,2.2614,0.6,0.1519,1.3569,0.0412,0.0192,
4.6785,0.1395,0.301,2.5131,0.6,0.1806,1.5079,0.0446,0.0272,
4.6959,0.1452,0.3476,2.5229,0.6,0.2086,1.5137,0.0493,0.0363,
4.7163,0.1527,0.3959,2.1727,0.6,0.2375,1.3036,0.0556,0.047,
4.7387,0.1622,0.4402,1.9743,0.6,0.2641,1.1846,0.0622,0.0581,
4.7593,0.1716,0.4808,2.1548,0.6,0.2885,1.2929,0.0692,0.0694,
4.7779,0.181,0.5243,2.1958,0.6,0.3146,1.3175,0.0781,0.0825,
4.7987,0.1923,0.567,1.9772,0.6,0.3402,1.1863,0.0876,0.0964,
4.818,0.2037,0.6037,1.9181,0.6,0.3622,1.1508,0.0993,0.1094,
4.8394,0.2169,0.6451,2.0081,0.6,0.3871,1.2049,0.1117,0.1249,
4.859,0.2301,0.6859,1.8133,0.6,0.4116,1.088,0.1248,0.1412,
4.8779,0.2433,0.7151,1.6969,0.6,0.429,1.0181,0.1408,0.1534,
4.8984,0.2583,0.753,1.8244,0.6,0.4518,1.0946,0.1576,0.1701,
4.9179,0.2734,0.7881,1.5958,0.6,0.4729,0.9575,0.1777,0.1863,
4.9391,0.2904,0.8176,1.382,0.6,0.4906,0.8292,0.199,0.2005,
4.9595,0.3074,0.8456,1.1736,0.6,0.5074,0.7042,0.2215,0.2145,
4.9792,0.3243,0.8648,1.195,0.6,0.5189,0.717,0.2452,0.2244,
4.9987,0.3413,0.8924,1.4203,0.6,0.5355,0.8522,0.2728,0.2389,
5.0194,0.3602,0.9219,1.0492,0.6,0.5531,0.6295,0.302,0.255,
5.0396,0.379,0.9355,0.5705,0.6,0.5613,0.3423,0.3326,0.2625,
5.0597,0.3979,0.9449,0.4737,0.6,0.5669,0.2842,0.3646,0.2678,
5.0795,0.4167,0.9544,0.1841,0.6,0.5727,0.1104,0.3981,0.2733,
5.0992,0.4356,0.9522,-0.2383,0.6,0.5713,-0.143,0.433,0.272,
5.1192,0.4545,0.9449,-0.3006,0.6,0.5669,-0.1804,0.4693,0.2678,
5.1391,0.4733,0.9402,-0.1181,0.6,0.5641,-0.0709,0.507,0.2652,
5.1593,0.4922,0.9402,-0.1734,0.6,0.5641,-0.104,0.5462,0.2652,
5.1792,0.511,0.9333,-0.666,0.6,0.56,-0.3996,0.5867,0.2613,
5.1997,0.5299,0.9131,-0.9049,0.6,0.5479,-0.543,0.6244,0.2501,
5.2185,0.5469,0.8976,-0.9004,0.6,0.5386,-0.5402,0.6676,0.2417,
5.2396,0.5657,0.877,-1.0618,0.6,0.5262,-0.6371,0.7077,0.2307,
5.2593,0.5827,0.8544,-1.1134,0.6,0.5126,-0.668,0.7488,0.219,
5.2794,0.5997,0.8327,-1.2912,0.6,0.4996,-0.7747,0.7864,0.208,
5.2977,0.6147,0.8052,-1.3235,0.6,0.4831,-0.7941,0.8296,0.1945,
5.3192,0.6317,0.7806,-1.3553,0.6,0.4683,-0.8132,0.869,0.1828,
5.3388,0.6468,0.7499,-1.6527,0.6,0.45,-0.9916,0.9092,0.1687,
5.3595,0.6619,0.7139,-1.6553,0.6,0.4284,-0.9932,0.9451,0.1529,
5.3784,0.6751,0.6842,-1.7096,0.6,0.4105,-1.0257,0.9817,0.1405,
5.3981,0.6883,0.6478,-1.9618,0.6,0.3887,-1.1771,1.0189,0.1259,
5.4192,0.7015,0.604,-2.1642,0.6,0.3624,-1.2985,1.0513,0.1095,
5.4386,0.7128,0.5603,-2.262,0.6,0.3362,-1.3572,1.0842,0.0942,
5.4596,0.7241,0.5126,-2.1331,0.6,0.3075,-1.2799,1.1119,0.0788,
5.4789,0.7335,0.4741,-1.9343,0.6,0.2845,-1.1606,1.14,0.0674,
5.4995,0.743,0.4355,-2.1719,0.6,0.2613,-1.3031,1.1627,0.0569,
5.5178,0.7505,0.3903,-2.5228,0.6,0.2342,-1.5137,1.1856,0.0457,
5.5383,0.7581,0.3375,-2.4889,0.6,0.2025,-1.4933,1.2029,0.0342,
5.5567,0.7637,0.2933,-2.2432,0.6,0.176,-1.3459,1.2204,0.0258,
5.5769,0.7694,0.2512,-2.5748,0.6,0.1507,-1.5449,1.232,0.0189,
5.5937,0.7731,0.1997,-2.4926,0.6,0.1198,-1.4956,1.2438,0.012,
5.6149,0.7769,0.159,-2.5475,0.6,0.0954,-1.5285,1.2497,0.0076,
5.6286,0.7788,0.1155,-3.7017,0.6,0.0693,-2.221,1.2556,0.004,
5.6492,0.7807,0.0284,-3.0461,0.6,0.0171,-1.8277,1.2497,0.0002,
5.7029,0.7788,-0.0717,-1.834,0.6,-0.043,-1.1004,1.2379,0.0015,
5.7381,0.775,-0.1352,-2.8977,0.6,-0.0811,-1.7386,1.232,0.0055,
5.7498,0.7731,-0.1819,-2.9885,0.6,-0.1091,-1.7931,1.2145,0.0099,
5.7776,0.7675,-0.2371,-2.0909,0.6,-0.1422,-1.2545,1.1972,0.0169,
5.7985,0.7618,-0.283,-2.2185,0.6,-0.1698,-1.3311,1.1799,0.024,
5.8176,0.7562,-0.3258,-2.3681,0.6,-0.1955,-1.4208,1.157,0.0319,
5.8388,0.7486,-0.3787,-2.378,0.6,-0.2272,-1.4268,1.1344,0.043,
5.8576,0.7411,-0.4212,-2.0265,0.6,-0.2527,-1.2159,1.1064,0.0532,
5.8788,0.7317,-0.4592,-1.8462,0.6,-0.2755,-1.1077,1.0787,0.0633,
5.8988,0.7222,-0.4972,-2.0384,0.6,-0.2983,-1.223,1.0513,0.0742,
5.9169,0.7128,-0.5366,-1.9462,0.6,-0.322,-1.1677,1.0189,0.0864,
5.9373,0.7015,-0.5716,-1.6815,0.6,-0.343,-1.0089,0.9817,0.098,
5.9597,0.6883,-0.6085,-1.7153,0.6,-0.3651,-1.0292,0.9503,0.1111,
5.9777,0.677,-0.6406,-1.5427,0.6,-0.3844,-0.9256,0.9143,0.1231,
5.9979,0.6638,-0.6669,-1.3675,0.6,-0.4002,-0.8205,0.879,0.1334,
6.0173,0.6506,-0.6947,-1.3339,0.6,-0.4168,-0.8003,0.8394,0.1448,
6.0386,0.6355,-0.721,-1.3164,0.6,-0.4326,-0.7898,0.8007,0.1559,
6.0592,0.6204,-0.7498,-1.2726,0.6,-0.4499,-0.7636,0.7628,0.1686,
6.0789,0.6053,-0.7724,-1.0684,0.6,-0.4635,-0.6411,0.7258,0.179,
6.0983,0.5902,-0.7916,-1.0996,0.6,-0.4749,-0.6598,0.6853,0.188,
6.1193,0.5733,-0.817,-1.156,0.6,-0.4902,-0.6936,0.6458,0.2003,
6.1398,0.5563,-0.8396,-0.9737,0.6,-0.5038,-0.5842,0.6075,0.2115,
6.1598,0.5393,-0.8565,-0.6332,0.6,-0.5139,-0.3799,0.5703,0.2201,
6.1795,0.5223,-0.8648,-0.3825,0.6,-0.5189,-0.2295,0.5343,0.2244,
6.199,0.5054,-0.8715,-0.5455,0.6,-0.5229,-0.3273,0.4994,0.2278,
