Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
1.2196,0.9843,0.627,-3.7728,0.6,0.3762,-2.2637,2.0087,0.1179,
1.2389,0.9957,0.548,-4.0251,0.6,0.3288,-2.4151,2.0452,0.0901,
1.2575,1.0051,0.4744,-3.712,0.6,0.2846,-2.2272,2.082,0.0675,
1.2787,1.0145,0.4009,-3.6816,0.6,0.2406,-2.209,2.1117,0.0482,
1.2999,1.0221,0.3183,-4.5083,0.6,0.191,-2.705,2.1266,0.0304,
1.3132,1.0258,0.2502,-4.4724,0.6,0.1501,-2.6835,2.1415,0.0188,
1.3303,1.0296,0.1848,-4.3038,0.6,0.1109,-2.5823,2.149,0.0102,
1.3432,1.0315,0.1231,-5.2899,0.6,0.0739,-3.1739,2.1565,0.0045,
1.3624,1.0334,0.0118,-4.833,0.6,0.0071,-2.8998,2.149,0,
1.3876,1.0315,-0.0857,-3.3032,0.6,-0.0514,-1.9819,2.1415,0.0022,
1.4074,1.0296,-0.1399,-2.9977,0.6,-0.0839,-1.7986,2.1191,0.0059,
1.4384,1.0239,-0.2409,-4.0652,0.6,-0.1445,-2.4391,2.0968,0.0174,
1.4572,1.0183,-0.3325,-4.0956,0.6,-0.1995,-2.4574,2.0673,0.0332,
1.4779,1.0107,-0.4012,-3.3863,0.6,-0.2407,-2.0318,2.0305,0.0483,
1.4995,1.0013,-0.4758,-3.6692,0.6,-0.2855,-2.2015,1.9941,0.0679,
1.5177,0.9919,-0.5465,-3.5673,0.6,-0.3279,-2.1404,1.9508,0.0896,
1.5373,0.9806,-0.6102,-3.4055,0.6,-0.3661,-2.0433,1.9007,0.1117,
1.5578,0.9674,-0.6832,-3.4862,0.6,-0.4099,-2.0917,1.8442,0.14,
1.5787,0.9523,-0.7545,-3.2552,0.6,-0.4527,-1.9531,1.7885,0.1708,
1.5979,0.9372,-0.814,-2.844,0.6,-0.4884,-1.7064,1.7267,0.1988,
1.6181,0.9202,-0.8663,-2.6903,0.6,-0.5198,-1.6142,1.6591,0.2251,
1.6392,0.9014,-0.9252,-2.6572,0.6,-0.5551,-1.5943,1.5927,0.2568,
1.6589,0.8825,-0.9749,-2.3523,0.6,-0.5849,-1.4114,1.5211,0.2851,
1.6798,0.8618,-1.0205,-2.4874,0.6,-0.6123,-1.4924,1.451,0.3124,
1.6996,0.841,-1.0758,-2.7209,0.6,-0.6455,-1.6326,1.3824,0.3472,
1.7184,0.8203,-1.1256,-2.4254,0.6,-0.6754,-1.4552,1.3032,0.3801,
1.7397,0.7958,-1.1725,-2.0036,0.6,-0.7035,-1.2021,1.232,0.4124,
1.7587,0.7731,-1.2068,-1.7534,0.6,-0.7241,-1.052,1.157,0.4369,
1.7788,0.7486,-1.241,-1.9823,0.6,-0.7446,-1.1894,1.0787,0.462,
1.7997,0.7222,-1.2883,-2.3455,0.6,-0.773,-1.4073,1.0029,0.4979,
1.8198,0.6958,-1.3371,-1.9072,0.6,-0.8023,-1.1443,0.9297,0.5364,
1.8392,0.6694,-1.364,-0.6933,0.6,-0.8184,-0.416,0.8541,0.5581,
1.8599,0.6411,-1.364,0.0825,0.6,-0.8184,0.0495,0.7864,0.5581,
1.8793,0.6147,-1.3608,-0.1959,0.6,-0.8165,-0.1175,0.7213,0.5556,
1.8987,0.5883,-1.3716,-0.9426,0.6,-0.823,-0.5655,0.6545,0.5644,
1.9191,0.5601,-1.3987,-0.8967,0.6,-0.8392,-0.538,0.5909,0.5869,
1.9391,0.5318,-1.408,0.6091,0.6,-0.8448,0.3655,0.5303,0.5947,
1.9593,0.5035,-1.374,1.7064,0.6,-0.8244,1.0238,0.4767,0.5663,
1.9789,0.4771,-1.3401,0.8547,0.6,-0.8041,0.5128,0.4259,0.5388,
1.9987,0.4507,-1.3405,-0.0101,0.6,-0.8043,-0.0061,0.3745,0.5391,
2.0197,0.4224,-1.3405,0.7348,0.6,-0.8043,0.4409,0.3294,0.5391,
2.0395,0.396,-1.3114,2.0454,0.6,-0.7868,1.2272,0.2902,0.5159,
2.0585,0.3715,-1.2616,2.4063,0.6,-0.7569,1.4438,0.2506,0.4775,
2.0799,0.3451,-1.2147,1.8445,0.6,-0.7288,1.1067,0.2189,0.4427,
2.0988,0.3225,-1.1864,1.2606,0.6,-0.7118,0.7564,0.187,0.4223,
2.1197,0.2979,-1.165,1.1829,0.6,-0.699,0.7097,0.1598,0.4072,
2.1393,0.2753,-1.1387,1.6759,0.6,-0.6832,1.0055,0.1347,0.389,
2.1594,0.2527,-1.0983,2.5462,0.6,-0.659,1.5277,0.1135,0.3619,
2.1788,0.2319,-1.0385,3.1408,0.6,-0.6231,1.8845,0.0942,0.3236,
2.1994,0.2112,-0.9726,3.1493,0.6,-0.5835,1.8896,0.0781,0.2838,
2.2195,0.1923,-0.9103,2.6721,0.6,-0.5462,1.6033,0.065,0.2486,
2.2387,0.1754,-0.8672,2.1525,0.6,-0.5203,1.2915,0.053,0.2256,
2.2586,0.1584,-0.8262,2.3541,0.6,-0.4957,1.4125,0.0423,0.2048,
2.2799,0.1414,-0.7698,2.9363,0.6,-0.4619,1.7618,0.0348,0.1778,
2.2977,0.1282,-0.7124,3.092,0.6,-0.4274,1.8552,0.0271,0.1523,
2.3198,0.1131,-0.647,3.4391,0.6,-0.3882,2.0635,0.0219,0.1256,
2.3383,0.1018,-0.5745,3.7476,0.6,-0.3447,2.2485,0.0173,0.099,
2.3593,0.0905,-0.4994,3.6043,0.6,-0.2997,2.1626,0.0139,0.0748,
2.3797,0.0811,-0.4253,3.3726,0.6,-0.2552,2.0236,0.0114,0.0543,
2.3992,0.0735,-0.3646,3.817,0.6,-0.2187,2.2902,0.0097,0.0399,
2.4157,0.0679,-0.29,3.615,0.6,-0.174,2.169,0.0082,0.0252,
2.4394,0.0622,-0.2258,4.61,0.6,-0.1355,2.766,0.0077,0.0153,
2.4484,0.0603,-0.1672,7.372,0.6,-0.1003,4.4232,0.0072,0.0084,
2.463,0.0585,-0.047,5.2225,0.6,-0.0282,3.1335,0.0077,0.0007,
2.5243,0.0603,0.0886,2.9523,0.6,0.0532,1.7714,0.0087,0.0024,
2.55,0.0641,0.1835,3.3848,0.6,0.1101,2.0309,0.0103,0.0101,
2.576,0.0698,0.2635,3.4258,0.6,0.1581,2.0555,0.012,0.0208,
2.5942,0.0754,0.3322,3.2019,0.6,0.1993,1.9211,0.0146,0.0331,
2.6155,0.083,0.3882,2.7409,0.6,0.2329,1.6445,0.0181,0.0452,
2.6379,0.0924,0.4521,3.0526,0.6,0.2713,1.8316,0.0219,0.0613,
2.6573,0.1018,0.5152,3.0876,0.6,0.3091,1.8526,0.0271,0.0796,
2.678,0.1131,0.5757,2.8077,0.6,0.3454,1.6846,0.0337,0.0994,
2.6998,0.1263,0.6344,2.7031,0.6,0.3806,1.6219,0.0412,0.1207,
2.7197,0.1395,0.6884,2.7,0.6,0.413,1.62,0.0493,0.1422,
2.7382,0.1527,0.7381,2.5554,0.6,0.4428,1.5332,0.0595,0.1634,
2.758,0.1678,0.7861,2.2526,0.6,0.4716,1.3516,0.0721,0.1854,
2.779,0.1848,0.8298,2.273,0.6,0.4979,1.3638,0.086,0.2066,
2.799,0.2018,0.8791,2.5538,0.6,0.5275,1.5323,0.1027,0.2318,
2.8197,0.2206,0.9338,2.3517,0.6,0.5603,1.411,0.121,0.2616,
2.8394,0.2395,0.9744,2.091,0.6,0.5847,1.2546,0.1408,0.2849,
2.8584,0.2583,1.0147,1.9555,0.6,0.6088,1.1733,0.1642,0.3089,
2.8784,0.2791,1.0505,1.5382,0.6,0.6303,0.9229,0.1918,0.3311,
2.8997,0.3017,1.0779,1.259,0.6,0.6467,0.7554,0.2189,0.3486,
2.9187,0.3225,1.1013,1.1869,0.6,0.6608,0.7121,0.2506,0.3639,
2.9391,0.3451,1.1246,1.0686,0.6,0.6748,0.6411,0.2843,0.3794,
2.9589,0.3677,1.1443,0.8782,0.6,0.6866,0.5269,0.3202,0.3928,
2.9786,0.3903,1.1593,0.7379,0.6,0.6956,0.4427,0.3613,0.4032,
2.9996,0.4149,1.1743,0.1931,0.6,0.7046,0.1158,0.4015,0.4137,
3.0188,0.4375,1.168,-0.5769,0.6,0.7008,-0.3461,0.4437,0.4093,
3.0383,0.4601,1.1519,-0.3521,0.6,0.6912,-0.2112,0.4918,0.3981,
3.0597,0.4846,1.1545,0.0915,0.6,0.6927,0.0549,0.5382,0.3998,
3.0792,0.5073,1.1557,-0.185,0.6,0.6934,-0.111,0.5867,0.4007,
3.0989,0.5299,1.1472,-0.6447,0.6,0.6883,-0.3868,0.6372,0.3948,
3.1186,0.5525,1.1303,-1.0521,0.6,0.6782,-0.6313,0.6897,0.3832,
3.1389,0.5751,1.105,-0.9806,0.6,0.663,-0.5884,0.7442,0.3663,
3.1596,0.5978,1.0902,-0.8915,0.6,0.6541,-0.5349,0.7959,0.3566,
3.1787,0.6185,1.0698,-1.2828,0.6,0.6419,-0.7697,0.8492,0.3433,
3.1984,0.6393,1.0403,-1.4393,0.6,0.6242,-0.8636,0.9042,0.3247,
3.2186,0.66,1.0124,-1.3621,0.6,0.6074,-0.8173,0.9607,0.3075,
3.2393,0.6807,0.9846,-1.6715,0.6,0.5908,-1.0029,1.0136,0.2908,
3.2588,0.6996,0.9456,-2.0293,0.6,0.5674,-1.2176,1.0677,0.2682,
3.2793,0.7185,0.9034,-2.1366,0.6,0.542,-1.282,1.1175,0.2448,
3.2984,0.7354,0.8611,-2.0334,0.6,0.5167,-1.2201,1.1684,0.2225,
3.3187,0.7524,0.8235,-1.9071,0.6,0.4941,-1.1442,1.2204,0.2034,
3.3397,0.7694,0.7823,-2.181,0.6,0.4694,-1.3086,1.2674,0.1836,
3.3597,0.7845,0.7343,-2.4405,0.6,0.4406,-1.4643,1.3092,0.1617,
3.3782,0.7977,0.6884,-2.4918,0.6,0.413,-1.4951,1.3517,0.1422,
3.3981,0.8109,0.6386,-2.4187,0.6,0.3832,-1.4512,1.3947,0.1224,
3.4196,0.8241,0.5884,-2.8411,0.6,0.353,-1.7047,1.4259,0.1039,
3.4363,0.8335,0.5325,-3.0248,0.6,0.3195,-1.8149,1.4636,0.0851,
3.4588,0.8448,0.4717,-2.9158,0.6,0.283,-1.7495,1.4891,0.0668,
3.4758,0.8523,0.4185,-3.0803,0.6,0.2511,-1.8482,1.5147,0.0525,
3.495,0.8599,0.3603,-2.8425,0.6,0.2162,-1.7055,1.5405,0.0389,
3.5181,0.8674,0.299,-3.0966,0.6,0.1794,-1.858,1.5535,0.0268,
3.532,0.8712,0.2498,-3.5049,0.6,0.1499,-2.1029,1.5665,0.0187,
3.5488,0.875,0.1915,-3.3855,0.6,0.1149,-2.0313,1.5796,0.011,
3.5724,0.8787,0.1136,-3.8412,0.6,0.0681,-2.3047,1.5861,0.0039,
3.5994,0.8806,-0.0047,-3.6277,0.6,-0.0028,-2.1766,1.5796,0,
3.6232,0.8787,-0.0731,-2.1621,0.6,-0.0439,-1.2972,1.573,0.0016,
3.6503,0.8769,-0.1124,-2.4563,0.6,-0.0674,-1.4738,1.56,0.0038,
3.6743,0.8731,-0.1955,-3.017,0.6,-0.1173,-1.8102,1.5405,0.0115,
3.6988,0.8674,-0.2585,-2.7984,0.6,-0.1551,-1.679,1.5211,0.02,
3.7185,0.8618,-0.3181,-3.1948,0.6,-0.1908,-1.9169,1.5018,0.0303,
3.7347,0.8561,-0.3726,-2.8202,0.6,-0.2235,-1.6921,1.47,0.0416,
3.7586,0.8467,-0.427,-2.6111,0.6,-0.2562,-1.5667,1.4384,0.0547,
3.779,0.8373,-0.4871,-2.8839,0.6,-0.2923,-1.7303,1.4071,0.0712,
3.7975,0.8278,-0.5393,-2.6308,0.6,-0.3236,-1.5785,1.3701,0.0872,
3.8175,0.8165,-0.5881,-2.3566,0.6,-0.3528,-1.4139,1.3273,0.1037,
3.8391,0.8033,-0.6372,-2.3275,0.6,-0.3823,-1.3965,1.2853,0.1218,
3.859,0.7901,-0.6846,-2.3166,0.6,-0.4108,-1.39,1.2438,0.1406,
3.8777,0.7769,-0.7267,-1.9846,0.6,-0.436,-1.1907,1.1972,0.1584,
3.8979,0.7618,-0.7614,-1.7993,0.6,-0.4568,-1.0796,1.1457,0.1739,
3.9197,0.7449,-0.8024,-2.0283,0.6,-0.4815,-1.217,1.1008,0.1932,
3.9379,0.7298,-0.842,-1.8115,0.6,-0.5052,-1.0869,1.0513,0.2127,
3.9578,0.7128,-0.8708,-1.4607,0.6,-0.5225,-0.8764,0.9976,0.2275,
3.9791,0.6939,-0.9022,-1.6151,0.6,-0.5413,-0.9691,0.9451,0.2442,
3.9996,0.6751,-0.9382,-1.5379,0.6,-0.5629,-0.9228,0.8941,0.2641,
4.0193,0.6562,-0.9642,-1.1831,0.6,-0.5785,-0.7099,0.8443,0.2789,
4.0387,0.6374,-0.9845,-1.254,0.6,-0.5907,-0.7524,0.7911,0.2908,
4.0595,0.6166,-1.0149,-1.293,0.6,-0.609,-0.7758,0.7396,0.309,
4.0796,0.5959,-1.0375,-1.0999,0.6,-0.6225,-0.6599,0.6897,0.3229,
4.0995,0.5751,-1.0589,-1.004,0.6,-0.6353,-0.6024,0.6415,0.3364,
4.1188,0.5544,-1.0769,-0.873,0.6,-0.6462,-0.5238,0.5909,0.3479,
4.1397,0.5318,-1.0939,-0.4758,0.6,-0.6563,-0.2855,0.5462,0.359,
4.1585,0.511,-1.0965,-0.086,0.6,-0.6579,-0.0516,0.4994,0.3607,
4.1793,0.4884,-1.0972,-0.1884,0.6,-0.6583,-0.113,0.4546,0.3611,
4.1997,0.4658,-1.1042,0.1115,0.6,-0.6625,0.0669,0.4153,0.3658,
4.2186,0.445,-1.0935,0.4153,0.6,-0.6561,0.2492,0.3745,0.3587,
4.2394,0.4224,-1.088,0.3401,0.6,-0.6528,0.2041,0.3389,0.3551,
4.2584,0.4017,-1.0801,1.1348,0.6,-0.6481,0.6809,0.302,0.35,
4.2796,0.379,-1.0408,2.0694,0.6,-0.6245,1.2416,0.2728,0.325,
4.2982,0.3602,-0.9983,1.9245,0.6,-0.599,1.1547,0.2425,0.299,
4.3193,0.3394,-0.9653,1.4126,0.6,-0.5792,0.8476,0.2164,0.2795,
4.3392,0.3206,-0.9402,0.9178,0.6,-0.5641,0.5507,0.1918,0.2652,
4.3594,0.3017,-0.9286,0.7308,0.6,-0.5572,0.4385,0.1686,0.2587,
4.3798,0.2829,-0.9105,1.3907,0.6,-0.5463,0.8344,0.1491,0.2487,
4.3987,0.2659,-0.8747,2.2546,0.6,-0.5248,1.3528,0.1307,0.2295,
4.4187,0.2489,-0.8224,2.7049,0.6,-0.4934,1.6229,0.1154,0.2029,
4.4377,0.2338,-0.7693,2.6732,0.6,-0.4616,1.6039,0.101,0.1775,
4.458,0.2187,-0.7175,2.3819,0.6,-0.4305,1.4291,0.0876,0.1545,
4.4797,0.2037,-0.6695,2.4014,0.6,-0.4017,1.4409,0.0781,0.1345,
4.4973,0.1923,-0.6239,2.3,0.6,-0.3743,1.38,0.0678,0.1168,
4.5193,0.1791,-0.5797,2.0021,0.6,-0.3478,1.2012,0.0595,0.1008,
4.5395,0.1678,-0.5394,2.2655,0.6,-0.3236,1.3593,0.053,0.0873,
4.5576,0.1584,-0.4935,2.4172,0.6,-0.2961,1.4503,0.0469,0.0731,
4.5777,0.149,-0.4473,2.5032,0.6,-0.2684,1.5019,0.0423,0.06,
4.5955,0.1414,-0.3991,2.7401,0.6,-0.2395,1.644,0.0379,0.0478,
4.6157,0.1339,-0.3431,2.9331,0.6,-0.2059,1.7599,0.0348,0.0353,
4.6338,0.1282,-0.2871,2.878,0.6,-0.1723,1.7268,0.0318,0.0247,
4.6554,0.1226,-0.2296,2.7258,0.6,-0.1378,1.6355,0.0298,0.0158,
4.6744,0.1188,-0.1766,3.2738,0.6,-0.106,1.9643,0.0289,0.0094,
4.6868,0.1169,-0.13,4.5082,0.6,-0.078,2.7049,0.028,0.0051,
4.7046,0.115,-0.0364,3.6158,0.6,-0.0219,2.1695,0.0289,0.0004,
4.7607,0.1169,0.0743,2.0909,0.6,0.0446,1.2545,0.0308,0.0017,
4.7938,0.1207,0.1474,2.5213,0.6,0.0885,1.5128,0.0327,0.0065,
4.8149,0.1245,0.2072,2.5154,0.6,0.1243,1.5092,0.0358,0.0129,
4.8388,0.1301,0.2597,2.2133,0.6,0.1558,1.328,0.039,0.0202,
4.8588,0.1358,0.3043,2.3549,0.6,0.1826,1.4129,0.0423,0.0278,
4.8761,0.1414,0.3472,2.4106,0.6,0.2083,1.4464,0.0469,0.0362,
4.8966,0.149,0.3952,2.1261,0.6,0.2371,1.2757,0.053,0.0469,
4.919,0.1584,0.438,2.0597,0.6,0.2628,1.2358,0.0595,0.0575,
4.9396,0.1678,0.4835,2.2038,0.6,0.2901,1.3223,0.0664,0.0701,
4.9582,0.1773,0.5244,1.9899,0.6,0.3147,1.194,0.0751,0.0825,
4.9792,0.1886,0.5618,1.963,0.6,0.3371,1.1778,0.0844,0.0947,
4.9985,0.1999,0.6032,2.0094,0.6,0.3619,1.2056,0.0942,0.1091,
5.0167,0.2112,0.6373,1.7745,0.6,0.3824,1.0647,0.1081,0.1218,
5.0398,0.2263,0.676,1.8879,0.6,0.4056,1.1328,0.121,0.1371,
5.0587,0.2395,0.7157,1.9241,0.6,0.4294,1.1544,0.1367,0.1537,
5.0793,0.2546,0.7517,1.5932,0.6,0.451,0.9559,0.1533,0.1695,
5.0989,0.2697,0.7799,1.4957,0.6,0.468,0.8974,0.1709,0.1825,
5.1179,0.2847,0.8094,1.4617,0.6,0.4856,0.877,0.1918,0.1965,
5.1384,0.3017,0.8375,1.3844,0.6,0.5025,0.8306,0.2139,0.2104,
5.1585,0.3187,0.8656,1.2329,0.6,0.5194,0.7397,0.2371,0.2248,
5.1777,0.3357,0.8861,0.7556,0.6,0.5317,0.4533,0.2644,0.2356,
5.1989,0.3545,0.8955,0.6021,0.6,0.5373,0.3612,0.2931,0.2406,
5.2198,0.3734,0.9114,0.682,0.6,0.5468,0.4092,0.3202,0.2492,
5.2382,0.3903,0.9225,0.456,0.6,0.5535,0.2736,0.3516,0.2553,
5.2586,0.4092,0.9288,-0.018,0.6,0.5573,-0.0108,0.3845,0.2588,
5.2789,0.4281,0.9218,-0.318,0.6,0.5531,-0.1908,0.4188,0.2549,
5.2995,0.4469,0.9158,-0.2051,0.6,0.5495,-0.1231,0.4509,0.2516,
5.318,0.4639,0.9136,-0.2889,0.6,0.5481,-0.1734,0.488,0.2504,
5.3387,0.4827,0.9041,-0.5009,0.6,0.5425,-0.3005,0.5264,0.2452,
5.3597,0.5016,0.8927,-0.7063,0.6,0.5356,-0.4238,0.5622,0.2391,
5.3789,0.5186,0.876,-0.8323,0.6,0.5256,-0.4994,0.5992,0.2302,
5.3984,0.5355,0.8605,-0.817,0.6,0.5163,-0.4902,0.6372,0.2221,
5.4183,0.5525,0.8438,-0.9931,0.6,0.5063,-0.5959,0.6764,0.2136,
5.4387,0.5695,0.8204,-1.4452,0.6,0.4922,-0.8671,0.7122,0.2019,
5.4574,0.5846,0.7878,-1.5103,0.6,0.4727,-0.9062,0.7535,0.1862,
5.4794,0.6015,0.7597,-1.0217,0.6,0.4558,-0.613,0.7911,0.1731,
5.4995,0.6166,0.7443,-1.2015,0.6,0.4466,-0.7209,0.8248,0.1662,
5.5174,0.6298,0.715,-1.6671,0.6,0.429,-1.0002,0.864,0.1534,
5.5392,0.6449,0.678,-1.5748,0.6,0.4068,-0.9449,0.8991,0.1379,
5.5591,0.6581,0.6491,-1.7289,0.6,0.3894,-1.0374,0.9297,0.1264,
5.5769,0.6694,0.6134,-1.9714,0.6,0.368,-1.1829,0.966,0.1129,
5.5992,0.6826,0.5702,-1.9856,0.6,0.3421,-1.1914,0.9976,0.0976,
5.6198,0.6939,0.5283,-2.1614,0.6,0.317,-1.2968,1.0243,0.0837,
5.6385,0.7034,0.4855,-2.1813,0.6,0.2913,-1.3088,1.0513,0.0707,
5.6588,0.7128,0.4434,-2.1838,0.6,0.266,-1.3103,1.0732,0.059,
5.6765,0.7203,0.4028,-2.3177,0.6,0.2417,-1.3906,1.0953,0.0487,
5.6964,0.7279,0.3562,-2.3008,0.6,0.2137,-1.3805,1.1175,0.0381,
5.7191,0.7354,0.3049,-2.1937,0.6,0.1829,-1.3162,1.1344,0.0279,
5.7395,0.7411,0.2615,-2.3362,0.6,0.1569,-1.4017,1.1457,0.0205,
5.7551,0.7449,0.2218,-2.4427,0.6,0.1331,-1.4656,1.157,0.0148,
5.7736,0.7486,0.1785,-1.9182,0.6,0.1071,-1.1509,1.1684,0.0096,
5.7978,0.7524,0.1423,-3.7949,0.6,0.0854,-2.2769,1.1741,0.0061,
5.8127,0.7543,0.0515,-3.8524,0.6,0.0309,-2.3114,1.1684,0.0008,
5.8903,0.7524,-0.0735,-2.8828,0.6,-0.0441,-1.7297,1.1627,0.0016,
5.9058,0.7505,-0.1379,-2.8657,0.6,-0.0827,-1.7194,1.1513,0.0057,
5.9306,0.7467,-0.177,-1.8707,0.6,-0.1062,-1.1224,1.1344,0.0094,
5.9585,0.7411,-0.2374,-2.2315,0.6,-0.1424,-1.3389,1.1175,0.0169,
5.9793,0.7354,-0.2852,-2.149,0.6,-0.1711,-1.2894,1.1008,0.0244,
5.9982,0.7298,-0.323,-2.1994,0.6,-0.1938,-1.3196,1.0842,0.0313,
6.0145,0.7241,-0.3621,-1.9922,0.6,-0.2173,-1.1953,1.0568,0.0393,
6.0396,0.7147,-0.4019,-2.0442,0.6,-0.2412,-1.2265,1.0351,0.0485,
6.0573,0.7071,-0.4462,-2.0568,0.6,-0.2677,-1.2341,1.0082,0.0597,
6.0776,0.6977,-0.4789,-1.6607,0.6,-0.2873,-0.9964,0.9817,0.0688,
6.0966,0.6883,-0.5114,-1.6426,0.6,-0.3068,-0.9856,0.9503,0.0785,
6.118,0.677,-0.5451,-1.6058,0.6,-0.3271,-0.9635,0.9194,0.0891,
6.1381,0.6657,-0.578,-1.6049,0.6,-0.3468,-0.9629,0.889,0.1002,
6.1573,0.6543,-0.6082,-1.4516,0.6,-0.3649,-0.8709,0.8541,0.111,
6.1785,0.6411,-0.6364,-1.4213,0.6,-0.3819,-0.8528,0.8199,0.1215,
6.1988,0.6279,-0.6671,-1.2872,0.6,-0.4003,-0.7723,0.7864,0.1335,
6.2181,0.6147,-0.6876,-0.8721,0.6,-0.4126,-0.5233,0.7488,0.1418,
6.2398,0.5997,-0.7024,-1.0032,0.6,-0.4214,-0.6019,0.7167,0.148,
6.2583,0.5865,-0.7269,-1.2161,0.6,-0.4361,-0.7297,0.6808,0.1585,
6.2787,0.5714,-0.7495,-1.1343,0.6,-0.4497,-0.6806,0.6458,0.1685,
6.2986,0.5563,-0.7726,-1.0439,0.6,-0.4636,-0.6264,0.6117,0.1791,
6.3178,0.5412,-0.7904,-0.7089,0.6,-0.4743,-0.4253,0.5744,0.1874,
6.3392,0.5242,-0.8009,-0.4886,0.6,-0.4806,-0.2932,0.5422,0.1925,
6.3579,0.5091,-0.81,-0.5534,0.6,-0.486,-0.332,0.507,0.1968,
6.3787,0.4922,-0.8229,-0.4179,0.6,-0.4938,-0.2508,0.473,0.2032,
