Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
16.2967,0.4054,-0.1564,-0.0759,0.6,-0.0938,-0.0455,0.342,0.0073,
16.3083,0.4035,-0.1507,0.5431,0.6,-0.0904,0.3259,0.3357,0.0068,
16.3352,0.3998,-0.1347,0.3286,0.6,-0.0808,0.1972,0.3326,0.0054,
16.3496,0.3979,-0.1338,0.0223,0.6,-0.0803,0.0134,0.3263,0.0054,
16.3776,0.3941,-0.1343,0.1484,0.6,-0.0806,0.089,0.3232,0.0054,
16.3919,0.3922,-0.1298,0.3773,0.6,-0.0779,0.2264,0.3202,0.0051,
16.4069,0.3903,-0.1232,0.2135,0.6,-0.0739,0.1281,0.314,0.0046,
16.4378,0.3866,-0.1236,0.2586,0.6,-0.0742,0.1552,0.311,0.0046,
16.4527,0.3847,-0.1157,0.3744,0.6,-0.0694,0.2246,0.308,0.004,
16.471,0.3828,-0.1117,0.2194,0.6,-0.067,0.1316,0.305,0.0037,
16.4869,0.3809,-0.1082,0.3243,0.6,-0.0649,0.1946,0.302,0.0035,
16.5065,0.379,-0.0998,0.4278,0.6,-0.0599,0.2567,0.299,0.003,
16.525,0.3771,-0.0919,0.4117,0.6,-0.0551,0.247,0.296,0.0025,
16.5472,0.3753,-0.0831,0.3327,0.6,-0.0499,0.1996,0.2931,0.0021,
16.5695,0.3734,-0.0771,0.34,0.6,-0.0463,0.204,0.2902,0.0018,
16.597,0.3715,-0.0658,0.4176,0.6,-0.0395,0.2506,0.2872,0.0013,
16.6274,0.3696,-0.0529,0.6277,0.6,-0.0318,0.3766,0.2843,0.0008,
16.6712,0.3677,-0.0165,0.517,0.6,-0.0099,0.3102,0.2872,0.0001,
16.856,0.3696,0.021,0.2511,0.6,0.0126,0.1507,0.2902,0.0001,
16.9158,0.3715,0.0389,0.2613,0.6,0.0234,0.1568,0.2931,0.0005,
16.957,0.3734,0.0481,0.1908,0.6,0.0289,0.1145,0.296,0.0007,
16.9949,0.3753,0.0541,0.163,0.6,0.0325,0.0978,0.299,0.0009,
17.0259,0.3771,0.0593,0.2017,0.6,0.0356,0.121,0.302,0.0011,
17.0573,0.379,0.0667,0.1849,0.6,0.04,0.1109,0.305,0.0013,
17.0834,0.3809,0.0702,0.1614,0.6,0.0421,0.0968,0.308,0.0015,
17.1115,0.3828,0.0755,0.1316,0.6,0.0453,0.079,0.311,0.0017,
17.1343,0.3847,0.0772,0.071,0.6,0.0463,0.0426,0.314,0.0018,
17.161,0.3866,0.079,0.0428,0.6,0.0474,0.0257,0.3171,0.0019,
17.1829,0.3885,0.0794,0.0451,0.6,0.0476,0.0271,0.3202,0.0019,
17.2079,0.3903,0.0812,0.1717,0.6,0.0487,0.103,0.3232,0.002,
17.2289,0.3922,0.0869,0.1072,0.6,0.0521,0.0643,0.3263,0.0023,
17.2517,0.3941,0.0856,-0.0192,0.6,0.0514,-0.0115,0.3294,0.0022,
17.2733,0.396,0.086,0.0513,0.6,0.0516,0.0308,0.3326,0.0022,
17.2959,0.3979,0.0879,0.03,0.6,0.0528,0.018,0.3357,0.0023,
17.3166,0.3998,0.0874,-0.0317,0.6,0.0524,-0.019,0.3389,0.0023,
17.3395,0.4017,0.0865,-0.0472,0.6,0.0519,-0.0283,0.342,0.0022,
17.3595,0.4035,0.0854,0.0789,0.6,0.0513,0.0473,0.3452,0.0022,
17.383,0.4054,0.0904,0.0669,0.6,0.0543,0.0401,0.3484,0.0025,
17.402,0.4073,0.0889,-0.0333,0.6,0.0534,-0.02,0.3516,0.0024,
17.4264,0.4092,0.0892,-0.0335,0.6,0.0535,-0.0201,0.3548,0.0024,
17.4453,0.4111,0.0877,-0.0515,0.6,0.0526,-0.0309,0.3581,0.0023,
17.4707,0.413,0.0871,-0.1008,0.6,0.0523,-0.0605,0.3613,0.0023,
17.4898,0.4149,0.0837,-0.1437,0.6,0.0502,-0.0862,0.3646,0.0021,
17.5163,0.4167,0.0808,-0.0424,0.6,0.0485,-0.0254,0.3679,0.002,
17.5366,0.4186,0.0813,-0.0768,0.6,0.0488,-0.0461,0.3712,0.002,
17.5641,0.4205,0.0764,-0.1353,0.6,0.0458,-0.0812,0.3745,0.0018,
17.5868,0.4224,0.0743,-0.1589,0.6,0.0446,-0.0953,0.3778,0.0017,
17.6161,0.4243,0.0677,-0.1721,0.6,0.0406,-0.1033,0.3812,0.0014,
17.643,0.4262,0.0645,-0.1856,0.6,0.0387,-0.1114,0.3845,0.0012,
17.6755,0.4281,0.0563,-0.2105,0.6,0.0338,-0.1263,0.3879,0.001,
17.7087,0.4299,0.0507,-0.1764,0.6,0.0304,-0.1058,0.3913,0.0008,
17.7489,0.4318,0.0433,-0.2015,0.6,0.026,-0.1209,0.3947,0.0006,
17.7973,0.4337,0.0327,-0.295,0.6,0.0196,-0.177,0.3981,0.0003,
17.8698,0.4356,0.0058,-0.2685,0.6,0.0035,-0.1611,0.3947,0,
18.0005,0.4337,-0.0159,-0.1097,0.6,-0.0095,-0.0658,0.3913,0.0001,
18.1112,0.4318,-0.0218,-0.0727,0.6,-0.0131,-0.0436,0.3879,0.0001,
18.1828,0.4299,-0.0284,-0.094,0.6,-0.017,-0.0564,0.3845,0.0002,
18.2423,0.4281,-0.0341,-0.0868,0.6,-0.0205,-0.0521,0.3812,0.0003,
18.2924,0.4262,-0.038,-0.0729,0.6,-0.0228,-0.0438,0.3778,0.0004,
18.3424,0.4243,-0.0414,-0.0458,0.6,-0.0248,-0.0275,0.3745,0.0005,
18.3848,0.4224,-0.0424,-0.0392,0.6,-0.0255,-0.0235,0.3712,0.0005,
18.4322,0.4205,-0.045,-0.0274,0.6,-0.027,-0.0165,0.3679,0.0006,
18.4703,0.4186,-0.045,0.0063,0.6,-0.027,0.0038,0.3646,0.0006,
18.5176,0.4167,-0.0444,0.0239,0.6,-0.0266,0.0143,0.3613,0.0006,
18.5546,0.4149,-0.0431,0.0186,0.6,-0.0259,0.0111,0.3581,0.0006,
18.6052,0.413,-0.043,0.029,0.6,-0.0258,0.0174,0.3548,0.0006,
18.6444,0.4111,-0.0408,0.0715,0.6,-0.0245,0.0429,0.3516,0.0005,
18.7019,0.4092,-0.0358,0.0871,0.6,-0.0215,0.0523,0.3484,0.0004,
18.7512,0.4073,-0.0315,0.104,0.6,-0.0189,0.0624,0.3452,0.0003,
18.829,0.4054,-0.0221,0.1493,0.6,-0.0133,0.0896,0.342,0.0001,
18.9246,0.4035,-0.0051,,0.6,-0.0031,,0.3452,0,
19.121,0.4054,,,,,,,,
